5,0.9552509673998533,0.2661382544304824,0.6313745336843316,2.0768703112109166e-05,1.7009915298107622e-28,3.866025628500026e-127,5.3812822910368785e-90,6.483125128393599e-32,1.7307064297801726e-75,3.530088100242855e-29,1.9615202020056468e-115,8.431362320743449e-09,3.638463942796495e-12,0.3241008725576254,2.445616619311281e-38,1.6764667975911468e-46,8.506017581607631e-81,1.740033439669593e-53,7.0130269120294315e-56,6.692729350790131e-60,9.8298402878676e-98,2.1188273537649665e-99,4.064680185663986e-34,1.2865012972264174e-73,3.129857069983275e-23,3.740838148607821e-48,1.031200970607084e-37,5.765462693062909e-22,1.1960302624015235e-39,1.9813347782462466e-27,1.816228690485198e-16,3.15990481197254e-06,1.2106823726572799e-21,1.6430723048910635e-06,0.0003452749098945159,6.675499753878719e-24,4.587219258347308e-14,0.00011336828208847369,9.71519034197178e-09,0.003182531729320393,0.00020475382382251868,1.435395061382879e-06,4.533187070545889e-29,1.1632079605878517e-27,3.097835732613645e-18,1.4364366242034597e-17,8.525841466080761e-19,0.007888353704508605,2.0620998067549603e-23,0.04099853433622505,1.819105368756919e-14,4.426264183808492e-77,2.2091860457589645e-41,1.0386239782256116e-07,0.0009845447155110035,2.198426176881753e-16,3.244058124268796e-11,4.0518102808203486e-57,2.135389805731606e-06,7.233368845752528e-26,1.4818158580096558e-10,4.0324149299610994e-41,1.2194320275097733e-13,1.0922376594539937e-21,1.45160877990496e-141,0.0007324063950715281,0.0050813418652340386,2.1085752032434784e-30,1.223031792017056e-24,5.769668855599214e-18,4.384308806126922e-60,7.129133307465327e-15,0.6828151994937535,0.003500793676196618,0.0,0.02392598230404539,9.686877513284662e-11,7.018541002004627e-05,0.0022174709307524946,0.08456610014087815,7.25938759764217e-08,9.152004825653992e-05,3.054678717832638e-59,1.0419009181282079e-15,0.06051606753225421,2.3228040570113416e-09,5.6922755176468665e-08,0.00037089364566155717,7.824040570936205e-06,1.8560412183852286e-12,7.518302670773633e-38,3.253098517005212e-73,1.061398004919089e-167,1.1065785266842212e-16,3.2784623552192553e-106,6.007687516867176e-08,0.00030731060267333684,7.609785319589495e-12,2.96705473028901e-10,0.0006364532691627267,0.00505017054724047,1.2361100139547183e-06,3.3455041805833234e-16,3.5995988642506603e-06,2.5084294117114096e-40,0.061594344235349305,0.00019294774920362726,4.126137972642973e-19,3.502476139026854e-06,4.729712066415183e-18,7.597102476617334e-28,1.5451691094148171e-12,1.6343195483349183e-90,2.538516346778491e-10,0.00011834739007712278,8.788021371602121e-128,4.689546349494789e-62,3.69167182870703e-23,1.6198175431436102e-66,4.810012466949443e-105,9.40040684712813e-193,5.618929460595502e-51,4.4473522371081976e-114,9.66249333711995e-195,9.32289277289972e-32,1.1575840109684753e-171,2.6951771637192015e-13,4.497010002598572e-56,1.1668539758918403e-257,7.58524447516532e-21,3.663159291232761e-57,2.092933011205035e-43,2.6422527463571764e-231,3.1487086927941725e-72,3.1725035721386764e-104,4.56721279196853e-88,6.754022615095818e-111,3.553176801360503e-60,1.63461756650767e-163,2.1762618430100358e-72,5.324694631477886e-59,9.90693775885809e-18,6.594593471296651e-303,1.6429185737781913e-95,1.976303973497502e-45,0.0027539185615532216,6.204390787384396e-42,9.06725356731616e-153,5.2130683474728e-53,2.5425840014535794e-47,3.4009033744734664e-30,5.525579772284792e-58,3.185349231860842e-37,8.603710839587492e-131,3.943811337884834e-33,5.25934099098052e-51,5.903270512486714e-108,4.4462766060800404e-91,6.493904530463865e-18,6.792225588828027e-86,6.91429884877966e-56,2.5572583816335874e-11,5.107855854700747e-13,8.230553874374275e-274,1.1377915971174152e-191,4.4803888026303615e-145,1.1589172056497452e-49,4.928026214588982e-62,2.4753121360922212e-108,2.0512322536183904e-75,2.6115982091007875e-39,8.125412904711826e-131,8.917217099827778e-128
10,0.9552509673998533,0.2661382544304824,0.6313745336843316,2.0768703112109166e-05,1.7009915298107622e-28,3.866025628500026e-127,5.3812822910368785e-90,6.483125128393599e-32,1.7307064297801726e-75,3.530088100242855e-29,1.9615202020056468e-115,8.431362320743449e-09,3.638463942796495e-12,0.3241008725576254,2.445616619311281e-38,1.6764667975911468e-46,8.506017581607631e-81,1.740033439669593e-53,7.0130269120294315e-56,6.692729350790131e-60,9.8298402878676e-98,2.1188273537649665e-99,4.064680185663986e-34,1.2865012972264174e-73,3.129857069983275e-23,3.740838148607821e-48,1.031200970607084e-37,5.765462693062909e-22,1.1960302624015235e-39,1.9813347782462466e-27,1.816228690485198e-16,3.15990481197254e-06,1.2106823726572799e-21,1.6430723048910635e-06,0.0003452749098945159,6.675499753878719e-24,4.587219258347308e-14,0.00011336828208847369,9.71519034197178e-09,0.003182531729320393,0.00020475382382251868,1.435395061382879e-06,4.533187070545889e-29,1.1632079605878517e-27,3.097835732613645e-18,1.4364366242034597e-17,8.525841466080761e-19,0.007888353704508605,2.0620998067549603e-23,0.04099853433622505,1.819105368756919e-14,4.426264183808492e-77,2.2091860457589645e-41,1.0386239782256116e-07,0.0009845447155110035,2.198426176881753e-16,3.244058124268796e-11,4.0518102808203486e-57,2.135389805731606e-06,7.233368845752528e-26,1.4818158580096558e-10,4.0324149299610994e-41,1.2194320275097733e-13,1.0922376594539937e-21,1.45160877990496e-141,0.0007324063950715281,0.0050813418652340386,2.1085752032434784e-30,1.223031792017056e-24,5.769668855599214e-18,4.384308806126922e-60,7.129133307465327e-15,0.6828151994937535,0.003500793676196618,0.0,0.02392598230404539,9.686877513284662e-11,7.018541002004627e-05,0.0022174709307524946,0.08456610014087815,7.25938759764217e-08,9.152004825653992e-05,3.054678717832638e-59,1.0419009181282079e-15,0.06051606753225421,2.3228040570113416e-09,5.6922755176468665e-08,0.00037089364566155717,7.824040570936205e-06,1.8560412183852286e-12,7.518302670773633e-38,3.253098517005212e-73,1.061398004919089e-167,1.1065785266842212e-16,3.2784623552192553e-106,6.007687516867176e-08,0.00030731060267333684,7.609785319589495e-12,2.96705473028901e-10,0.0006364532691627267,0.00505017054724047,1.2361100139547183e-06,3.3455041805833234e-16,3.5995988642506603e-06,2.5084294117114096e-40,0.061594344235349305,0.00019294774920362726,4.126137972642973e-19,3.502476139026854e-06,4.729712066415183e-18,7.597102476617334e-28,1.5451691094148171e-12,1.6343195483349183e-90,2.538516346778491e-10,0.00011834739007712278,8.788021371602121e-128,4.689546349494789e-62,3.69167182870703e-23,1.6198175431436102e-66,4.810012466949443e-105,9.40040684712813e-193,5.618929460595502e-51,4.4473522371081976e-114,9.66249333711995e-195,9.32289277289972e-32,1.1575840109684753e-171,2.6951771637192015e-13,4.497010002598572e-56,1.1668539758918403e-257,7.58524447516532e-21,3.663159291232761e-57,2.092933011205035e-43,2.6422527463571764e-231,3.1487086927941725e-72,3.1725035721386764e-104,4.56721279196853e-88,6.754022615095818e-111,3.553176801360503e-60,1.63461756650767e-163,2.1762618430100358e-72,5.324694631477886e-59,9.90693775885809e-18,6.594593471296651e-303,1.6429185737781913e-95,1.976303973497502e-45,0.0027539185615532216,6.204390787384396e-42,9.06725356731616e-153,5.2130683474728e-53,2.5425840014535794e-47,3.4009033744734664e-30,5.525579772284792e-58,3.185349231860842e-37,8.603710839587492e-131,3.943811337884834e-33,5.25934099098052e-51,5.903270512486714e-108,4.4462766060800404e-91,6.493904530463865e-18,6.792225588828027e-86,6.91429884877966e-56,2.5572583816335874e-11,5.107855854700747e-13,8.230553874374275e-274,1.1377915971174152e-191,4.4803888026303615e-145,1.1589172056497452e-49,4.928026214588982e-62,2.4753121360922212e-108,2.0512322536183904e-75,2.6115982091007875e-39,8.125412904711826e-131,8.917217099827778e-128
20,0.9552509673998533,0.2661382544304824,0.6313745336843316,2.0768703112109166e-05,1.7009915298107622e-28,3.866025628500026e-127,5.3812822910368785e-90,6.483125128393599e-32,1.7307064297801726e-75,3.530088100242855e-29,1.9615202020056468e-115,8.431362320743449e-09,3.638463942796495e-12,0.3241008725576254,2.445616619311281e-38,1.6764667975911468e-46,8.506017581607631e-81,1.740033439669593e-53,7.0130269120294315e-56,6.692729350790131e-60,9.8298402878676e-98,2.1188273537649665e-99,4.064680185663986e-34,1.2865012972264174e-73,3.129857069983275e-23,3.740838148607821e-48,1.031200970607084e-37,5.765462693062909e-22,1.1960302624015235e-39,1.9813347782462466e-27,1.816228690485198e-16,3.15990481197254e-06,1.2106823726572799e-21,1.6430723048910635e-06,0.0003452749098945159,6.675499753878719e-24,4.587219258347308e-14,0.00011336828208847369,9.71519034197178e-09,0.003182531729320393,0.00020475382382251868,1.435395061382879e-06,4.533187070545889e-29,1.1632079605878517e-27,3.097835732613645e-18,1.4364366242034597e-17,8.525841466080761e-19,0.007888353704508605,2.0620998067549603e-23,0.04099853433622505,1.819105368756919e-14,4.426264183808492e-77,2.2091860457589645e-41,1.0386239782256116e-07,0.0009845447155110035,2.198426176881753e-16,3.244058124268796e-11,4.0518102808203486e-57,2.135389805731606e-06,7.233368845752528e-26,1.4818158580096558e-10,4.0324149299610994e-41,1.2194320275097733e-13,1.0922376594539937e-21,1.45160877990496e-141,0.0007324063950715281,0.0050813418652340386,2.1085752032434784e-30,1.223031792017056e-24,5.769668855599214e-18,4.384308806126922e-60,7.129133307465327e-15,0.6828151994937535,0.003500793676196618,0.0,0.02392598230404539,9.686877513284662e-11,7.018541002004627e-05,0.0022174709307524946,0.08456610014087815,7.25938759764217e-08,9.152004825653992e-05,3.054678717832638e-59,1.0419009181282079e-15,0.06051606753225421,2.3228040570113416e-09,5.6922755176468665e-08,0.00037089364566155717,7.824040570936205e-06,1.8560412183852286e-12,7.518302670773633e-38,3.253098517005212e-73,1.061398004919089e-167,1.1065785266842212e-16,3.2784623552192553e-106,6.007687516867176e-08,0.00030731060267333684,7.609785319589495e-12,2.96705473028901e-10,0.0006364532691627267,0.00505017054724047,1.2361100139547183e-06,3.3455041805833234e-16,3.5995988642506603e-06,2.5084294117114096e-40,0.061594344235349305,0.00019294774920362726,4.126137972642973e-19,3.502476139026854e-06,4.729712066415183e-18,7.597102476617334e-28,1.5451691094148171e-12,1.6343195483349183e-90,2.538516346778491e-10,0.00011834739007712278,8.788021371602121e-128,4.689546349494789e-62,3.69167182870703e-23,1.6198175431436102e-66,4.810012466949443e-105,9.40040684712813e-193,5.618929460595502e-51,4.4473522371081976e-114,9.66249333711995e-195,9.32289277289972e-32,1.1575840109684753e-171,2.6951771637192015e-13,4.497010002598572e-56,1.1668539758918403e-257,7.58524447516532e-21,3.663159291232761e-57,2.092933011205035e-43,2.6422527463571764e-231,3.1487086927941725e-72,3.1725035721386764e-104,4.56721279196853e-88,6.754022615095818e-111,3.553176801360503e-60,1.63461756650767e-163,2.1762618430100358e-72,5.324694631477886e-59,9.90693775885809e-18,6.594593471296651e-303,1.6429185737781913e-95,1.976303973497502e-45,0.0027539185615532216,6.204390787384396e-42,9.06725356731616e-153,5.2130683474728e-53,2.5425840014535794e-47,3.4009033744734664e-30,5.525579772284792e-58,3.185349231860842e-37,8.603710839587492e-131,3.943811337884834e-33,5.25934099098052e-51,5.903270512486714e-108,4.4462766060800404e-91,6.493904530463865e-18,6.792225588828027e-86,6.91429884877966e-56,2.5572583816335874e-11,5.107855854700747e-13,8.230553874374275e-274,1.1377915971174152e-191,4.4803888026303615e-145,1.1589172056497452e-49,4.928026214588982e-62,2.4753121360922212e-108,2.0512322536183904e-75,2.6115982091007875e-39,8.125412904711826e-131,8.917217099827778e-128
30,0.9552509673998533,0.2661382544304824,0.6313745336843316,2.0768703112109166e-05,1.7009915298107622e-28,3.866025628500026e-127,5.3812822910368785e-90,6.483125128393599e-32,1.7307064297801726e-75,3.530088100242855e-29,1.9615202020056468e-115,8.431362320743449e-09,3.638463942796495e-12,0.3241008725576254,2.445616619311281e-38,1.6764667975911468e-46,8.506017581607631e-81,1.740033439669593e-53,7.0130269120294315e-56,6.692729350790131e-60,9.8298402878676e-98,2.1188273537649665e-99,4.064680185663986e-34,1.2865012972264174e-73,3.129857069983275e-23,3.740838148607821e-48,1.031200970607084e-37,5.765462693062909e-22,1.1960302624015235e-39,1.9813347782462466e-27,1.816228690485198e-16,3.15990481197254e-06,1.2106823726572799e-21,1.6430723048910635e-06,0.0003452749098945159,6.675499753878719e-24,4.587219258347308e-14,0.00011336828208847369,9.71519034197178e-09,0.003182531729320393,0.00020475382382251868,1.435395061382879e-06,4.533187070545889e-29,1.1632079605878517e-27,3.097835732613645e-18,1.4364366242034597e-17,8.525841466080761e-19,0.007888353704508605,2.0620998067549603e-23,0.04099853433622505,1.819105368756919e-14,4.426264183808492e-77,2.2091860457589645e-41,1.0386239782256116e-07,0.0009845447155110035,2.198426176881753e-16,3.244058124268796e-11,4.0518102808203486e-57,2.135389805731606e-06,7.233368845752528e-26,1.4818158580096558e-10,4.0324149299610994e-41,1.2194320275097733e-13,1.0922376594539937e-21,1.45160877990496e-141,0.0007324063950715281,0.0050813418652340386,2.1085752032434784e-30,1.223031792017056e-24,5.769668855599214e-18,4.384308806126922e-60,7.129133307465327e-15,0.6828151994937535,0.003500793676196618,0.0,0.02392598230404539,9.686877513284662e-11,7.018541002004627e-05,0.0022174709307524946,0.08456610014087815,7.25938759764217e-08,9.152004825653992e-05,3.054678717832638e-59,1.0419009181282079e-15,0.06051606753225421,2.3228040570113416e-09,5.6922755176468665e-08,0.00037089364566155717,7.824040570936205e-06,1.8560412183852286e-12,7.518302670773633e-38,3.253098517005212e-73,1.061398004919089e-167,1.1065785266842212e-16,3.2784623552192553e-106,6.007687516867176e-08,0.00030731060267333684,7.609785319589495e-12,2.96705473028901e-10,0.0006364532691627267,0.00505017054724047,1.2361100139547183e-06,3.3455041805833234e-16,3.5995988642506603e-06,2.5084294117114096e-40,0.061594344235349305,0.00019294774920362726,4.126137972642973e-19,3.502476139026854e-06,4.729712066415183e-18,7.597102476617334e-28,1.5451691094148171e-12,1.6343195483349183e-90,2.538516346778491e-10,0.00011834739007712278,8.788021371602121e-128,4.689546349494789e-62,3.69167182870703e-23,1.6198175431436102e-66,4.810012466949443e-105,9.40040684712813e-193,5.618929460595502e-51,4.4473522371081976e-114,9.66249333711995e-195,9.32289277289972e-32,1.1575840109684753e-171,2.6951771637192015e-13,4.497010002598572e-56,1.1668539758918403e-257,7.58524447516532e-21,3.663159291232761e-57,2.092933011205035e-43,2.6422527463571764e-231,3.1487086927941725e-72,3.1725035721386764e-104,4.56721279196853e-88,6.754022615095818e-111,3.553176801360503e-60,1.63461756650767e-163,2.1762618430100358e-72,5.324694631477886e-59,9.90693775885809e-18,6.594593471296651e-303,1.6429185737781913e-95,1.976303973497502e-45,0.0027539185615532216,6.204390787384396e-42,9.06725356731616e-153,5.2130683474728e-53,2.5425840014535794e-47,3.4009033744734664e-30,5.525579772284792e-58,3.185349231860842e-37,8.603710839587492e-131,3.943811337884834e-33,5.25934099098052e-51,5.903270512486714e-108,4.4462766060800404e-91,6.493904530463865e-18,6.792225588828027e-86,6.91429884877966e-56,2.5572583816335874e-11,5.107855854700747e-13,8.230553874374275e-274,1.1377915971174152e-191,4.4803888026303615e-145,1.1589172056497452e-49,4.928026214588982e-62,2.4753121360922212e-108,2.0512322536183904e-75,2.6115982091007875e-39,8.125412904711826e-131,8.917217099827778e-128
40,0.9552509673998533,0.2661382544304824,0.6313745336843316,2.0768703112109166e-05,1.7009915298107622e-28,3.866025628500026e-127,5.3812822910368785e-90,6.483125128393599e-32,1.7307064297801726e-75,3.530088100242855e-29,1.9615202020056468e-115,8.431362320743449e-09,3.638463942796495e-12,0.3241008725576254,2.445616619311281e-38,1.6764667975911468e-46,8.506017581607631e-81,1.740033439669593e-53,7.0130269120294315e-56,6.692729350790131e-60,9.8298402878676e-98,2.1188273537649665e-99,4.064680185663986e-34,1.2865012972264174e-73,3.129857069983275e-23,3.740838148607821e-48,1.031200970607084e-37,5.765462693062909e-22,1.1960302624015235e-39,1.9813347782462466e-27,1.816228690485198e-16,3.15990481197254e-06,1.2106823726572799e-21,1.6430723048910635e-06,0.0003452749098945159,6.675499753878719e-24,4.587219258347308e-14,0.00011336828208847369,9.71519034197178e-09,0.003182531729320393,0.00020475382382251868,1.435395061382879e-06,4.533187070545889e-29,1.1632079605878517e-27,3.097835732613645e-18,1.4364366242034597e-17,8.525841466080761e-19,0.007888353704508605,2.0620998067549603e-23,0.04099853433622505,1.819105368756919e-14,4.426264183808492e-77,2.2091860457589645e-41,1.0386239782256116e-07,0.0009845447155110035,2.198426176881753e-16,3.244058124268796e-11,4.0518102808203486e-57,2.135389805731606e-06,7.233368845752528e-26,1.4818158580096558e-10,4.0324149299610994e-41,1.2194320275097733e-13,1.0922376594539937e-21,1.45160877990496e-141,0.0007324063950715281,0.0050813418652340386,2.1085752032434784e-30,1.223031792017056e-24,5.769668855599214e-18,4.384308806126922e-60,7.129133307465327e-15,0.6828151994937535,0.003500793676196618,0.0,0.02392598230404539,9.686877513284662e-11,7.018541002004627e-05,0.0022174709307524946,0.08456610014087815,7.25938759764217e-08,9.152004825653992e-05,3.054678717832638e-59,1.0419009181282079e-15,0.06051606753225421,2.3228040570113416e-09,5.6922755176468665e-08,0.00037089364566155717,7.824040570936205e-06,1.8560412183852286e-12,7.518302670773633e-38,3.253098517005212e-73,1.061398004919089e-167,1.1065785266842212e-16,3.2784623552192553e-106,6.007687516867176e-08,0.00030731060267333684,7.609785319589495e-12,2.96705473028901e-10,0.0006364532691627267,0.00505017054724047,1.2361100139547183e-06,3.3455041805833234e-16,3.5995988642506603e-06,2.5084294117114096e-40,0.061594344235349305,0.00019294774920362726,4.126137972642973e-19,3.502476139026854e-06,4.729712066415183e-18,7.597102476617334e-28,1.5451691094148171e-12,1.6343195483349183e-90,2.538516346778491e-10,0.00011834739007712278,8.788021371602121e-128,4.689546349494789e-62,3.69167182870703e-23,1.6198175431436102e-66,4.810012466949443e-105,9.40040684712813e-193,5.618929460595502e-51,4.4473522371081976e-114,9.66249333711995e-195,9.32289277289972e-32,1.1575840109684753e-171,2.6951771637192015e-13,4.497010002598572e-56,1.1668539758918403e-257,7.58524447516532e-21,3.663159291232761e-57,2.092933011205035e-43,2.6422527463571764e-231,3.1487086927941725e-72,3.1725035721386764e-104,4.56721279196853e-88,6.754022615095818e-111,3.553176801360503e-60,1.63461756650767e-163,2.1762618430100358e-72,5.324694631477886e-59,9.90693775885809e-18,6.594593471296651e-303,1.6429185737781913e-95,1.976303973497502e-45,0.0027539185615532216,6.204390787384396e-42,9.06725356731616e-153,5.2130683474728e-53,2.5425840014535794e-47,3.4009033744734664e-30,5.525579772284792e-58,3.185349231860842e-37,8.603710839587492e-131,3.943811337884834e-33,5.25934099098052e-51,5.903270512486714e-108,4.4462766060800404e-91,6.493904530463865e-18,6.792225588828027e-86,6.91429884877966e-56,2.5572583816335874e-11,5.107855854700747e-13,8.230553874374275e-274,1.1377915971174152e-191,4.4803888026303615e-145,1.1589172056497452e-49,4.928026214588982e-62,2.4753121360922212e-108,2.0512322536183904e-75,2.6115982091007875e-39,8.125412904711826e-131,8.917217099827778e-128
50,0.9552509673998533,0.2661382544304824,0.6313745336843316,2.0768703112109166e-05,1.7009915298107622e-28,3.866025628500026e-127,5.3812822910368785e-90,6.483125128393599e-32,1.7307064297801726e-75,3.530088100242855e-29,1.9615202020056468e-115,8.431362320743449e-09,3.638463942796495e-12,0.3241008725576254,2.445616619311281e-38,1.6764667975911468e-46,8.506017581607631e-81,1.740033439669593e-53,7.0130269120294315e-56,6.692729350790131e-60,9.8298402878676e-98,2.1188273537649665e-99,4.064680185663986e-34,1.2865012972264174e-73,3.129857069983275e-23,3.740838148607821e-48,1.031200970607084e-37,5.765462693062909e-22,1.1960302624015235e-39,1.9813347782462466e-27,1.816228690485198e-16,3.15990481197254e-06,1.2106823726572799e-21,1.6430723048910635e-06,0.0003452749098945159,6.675499753878719e-24,4.587219258347308e-14,0.00011336828208847369,9.71519034197178e-09,0.003182531729320393,0.00020475382382251868,1.435395061382879e-06,4.533187070545889e-29,1.1632079605878517e-27,3.097835732613645e-18,1.4364366242034597e-17,8.525841466080761e-19,0.007888353704508605,2.0620998067549603e-23,0.04099853433622505,1.819105368756919e-14,4.426264183808492e-77,2.2091860457589645e-41,1.0386239782256116e-07,0.0009845447155110035,2.198426176881753e-16,3.244058124268796e-11,4.0518102808203486e-57,2.135389805731606e-06,7.233368845752528e-26,1.4818158580096558e-10,4.0324149299610994e-41,1.2194320275097733e-13,1.0922376594539937e-21,1.45160877990496e-141,0.0007324063950715281,0.0050813418652340386,2.1085752032434784e-30,1.223031792017056e-24,5.769668855599214e-18,4.384308806126922e-60,7.129133307465327e-15,0.6828151994937535,0.003500793676196618,0.0,0.02392598230404539,9.686877513284662e-11,7.018541002004627e-05,0.0022174709307524946,0.08456610014087815,7.25938759764217e-08,9.152004825653992e-05,3.054678717832638e-59,1.0419009181282079e-15,0.06051606753225421,2.3228040570113416e-09,5.6922755176468665e-08,0.00037089364566155717,7.824040570936205e-06,1.8560412183852286e-12,7.518302670773633e-38,3.253098517005212e-73,1.061398004919089e-167,1.1065785266842212e-16,3.2784623552192553e-106,6.007687516867176e-08,0.00030731060267333684,7.609785319589495e-12,2.96705473028901e-10,0.0006364532691627267,0.00505017054724047,1.2361100139547183e-06,3.3455041805833234e-16,3.5995988642506603e-06,2.5084294117114096e-40,0.061594344235349305,0.00019294774920362726,4.126137972642973e-19,3.502476139026854e-06,4.729712066415183e-18,7.597102476617334e-28,1.5451691094148171e-12,1.6343195483349183e-90,2.538516346778491e-10,0.00011834739007712278,8.788021371602121e-128,4.689546349494789e-62,3.69167182870703e-23,1.6198175431436102e-66,4.810012466949443e-105,9.40040684712813e-193,5.618929460595502e-51,4.4473522371081976e-114,9.66249333711995e-195,9.32289277289972e-32,1.1575840109684753e-171,2.6951771637192015e-13,4.497010002598572e-56,1.1668539758918403e-257,7.58524447516532e-21,3.663159291232761e-57,2.092933011205035e-43,2.6422527463571764e-231,3.1487086927941725e-72,3.1725035721386764e-104,4.56721279196853e-88,6.754022615095818e-111,3.553176801360503e-60,1.63461756650767e-163,2.1762618430100358e-72,5.324694631477886e-59,9.90693775885809e-18,6.594593471296651e-303,1.6429185737781913e-95,1.976303973497502e-45,0.0027539185615532216,6.204390787384396e-42,9.06725356731616e-153,5.2130683474728e-53,2.5425840014535794e-47,3.4009033744734664e-30,5.525579772284792e-58,3.185349231860842e-37,8.603710839587492e-131,3.943811337884834e-33,5.25934099098052e-51,5.903270512486714e-108,4.4462766060800404e-91,6.493904530463865e-18,6.792225588828027e-86,6.91429884877966e-56,2.5572583816335874e-11,5.107855854700747e-13,8.230553874374275e-274,1.1377915971174152e-191,4.4803888026303615e-145,1.1589172056497452e-49,4.928026214588982e-62,2.4753121360922212e-108,2.0512322536183904e-75,2.6115982091007875e-39,8.125412904711826e-131,8.917217099827778e-128
0.31625,0.35125
a)For both low and high amounts of input data, similar features were chosen. They mostly consist between feature 120-179. This is likely due to the LIWC/Receptiviti features being more accurately gathered than our processing and them being more tailored towards each classification
b)On average, the pvalues were typically lower for the larger amount of input data. I imagine this is due to as the smaller the p values, the more likely the feature is useful, and this correlating to the larger dataset providing more information to the classifier on how to predict future input. Because of that, its features will provide more accurate results than a dataset that tells the classifier less information
c)For the 32K training case, the top 5 features were [74, 128, 132, 142, 163]. We know these are all in the LIWC/Receptiviti list, so to find which corresponds where, we must subtract 29 from it. 74-29 = 45 = "home" words, and I guess you can learn about someone's political values based on how homey their comments are. 128-29 = 99 = conscientiousness. I suppose how organized or disorderly comments can tell a lot of political views. 132 - 29 = 103 = dutiful. This is likely similar to the conscientiousness. 142-29 = 113 = genuine words. I suppose the comments that are sarcastic might tend to follow one point of view, and consistently so. 163-29 = 134 = self assured comments. I imagine once again this is similar to the genuine words one.
