1,0.416666666667,0.666666666667,0.666666666667,0.2,0.0,0.5,0.285714285714,1.0,0.0,2,1,0,0,1,2,0,0,1,3,1,0,0,1,0,0
2,0.0833333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0833333333333,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,1
3,0.416666666667,0.666666666667,0.666666666667,0.0,1.0,0.5,0.666666666667,0.0,0.25,2,1,0,0,0,2,1,0,2,0,0,3,0,0,0,1
4,0.25,0.333333333333,0.0,0.4,0.0,0.2,0.0,1.0,0.0,1,1,0,1,2,0,0,1,1,0,2,2,1,0,0,0
5,0.166666666667,0.0,0.0,0.2,1.0,0.0,0.0,0.333333333333,0.166666666667,0,0,1,2,1,0,1,1,2,0,1,2,0,0,0,1
